sku,product_name,category,group,subgroup,brand,base_price,initial_ticket_price,costos
BEAHATR008,RadiantSkin Pure Treatment,Beauty,Haircare,Treatment,RadiantSkin,-0.3393095478938108,-0.34422846548031355,-0.43348889076621194
BEAMAFA001,BeautyBasics Luxe Face,Beauty,Makeup,Face,BeautyBasics,-0.4316158665189779,-0.43372148076343053,-0.4452640651677489
BEAMAFA002,PrettyYou Luxe Face,Beauty,Makeup,Face,PrettyYou,-0.4195657387390131,-0.42437291768706575,-0.49487679997955797
BEAMAFA003,LuxeBeauty Perfect Face,Beauty,Makeup,Face,LuxeBeauty,-0.3011703085125631,-0.2764513831766689,-0.38356215130369525
BEAMAFA004,GlowUp Radiant Face,Beauty,Makeup,Face,GlowUp,-0.4539612491012426,-0.45397670076222096,-0.5071229813571564
BEAMAFA005,BeautyBasics Luxe Face,Beauty,Makeup,Face,BeautyBasics,-0.4524403591872665,-0.4348900511479762,-0.5221952045911238
BEAMAFA006,BeautyBasics Perfect Face,Beauty,Makeup,Face,BeautyBasics,-0.4303289596686904,-0.448133848839493,-0.482159611625898
BEAMAFA007,PrettyYou Pure Face,Beauty,Makeup,Face,PrettyYou,-0.453727266037554,-0.42271744297562625,-0.5247072417967849
BEAMAFA008,RadiantSkin Radiant Face,Beauty,Makeup,Face,RadiantSkin,-0.30608395285002443,-0.30605516625182405,-0.3546737234385912
BEAMAFA009,RadiantSkin Pro Face,Beauty,Makeup,Face,RadiantSkin,-0.4354765870698403,-0.4373245727824462,-0.4837296348794363
BEAMAFA010,LuxeBeauty Essential Face,Beauty,Makeup,Face,LuxeBeauty,-0.29801153715276646,-0.2980699352907625,-0.47242546745396086
BEAMAFA011,LuxeBeauty Pure Face,Beauty,Makeup,Face,LuxeBeauty,-0.42798912903180397,-0.41093435826479147,-0.5036689301993722
BEAMAFA012,PrettyYou Essential Face,Beauty,Makeup,Face,PrettyYou,-0.3669195494090699,-0.3740270102862263,-0.4674013930426384
BEAMAEY001,GlowUp Perfect Eyes,Beauty,Makeup,Eyes,GlowUp,-0.37007832076886643,-0.3389698987498584,-0.4184166675322446
BEAMAEY002,LuxeBeauty Luxe Eyes,Beauty,Makeup,Eyes,LuxeBeauty,-0.27730403601632214,-0.29329827288720134,-0.3612678211034519
BEAMAEY003,LuxeBeauty Luxe Eyes,Beauty,Makeup,Eyes,LuxeBeauty,-0.327259420113846,-0.34676036798016235,-0.4391409744789497
BEAMAEY004,RadiantSkin Perfect Eyes,Beauty,Makeup,Eyes,RadiantSkin,-0.29871348634383244,-0.26213639596598537,-0.4812175976737751
BEAMAEY005,PrettyYou Essential Eyes,Beauty,Makeup,Eyes,PrettyYou,-0.3697273461733336,-0.35640107365266355,-0.4364719349479347
BEAMAEY006,LuxeBeauty Perfect Eyes,Beauty,Makeup,Eyes,LuxeBeauty,-0.2885352230733767,-0.2772304300996993,-0.3899992466432021
BEAMAEY007,RadiantSkin Pro Eyes,Beauty,Makeup,Eyes,RadiantSkin,-0.44354900276709824,-0.4648833576846465,-0.49126574649641996
BEAMAEY008,LuxeBeauty Luxe Eyes,Beauty,Makeup,Eyes,LuxeBeauty,-0.3180170890981449,-0.3016730273097781,-0.42406875124498233
BEAMAEY009,RadiantSkin Perfect Eyes,Beauty,Makeup,Eyes,RadiantSkin,-0.4482286640408711,-0.43333195730191537,-0.538209441777214
BEAMAEY010,BeautyBasics Essential Eyes,Beauty,Makeup,Eyes,BeautyBasics,-0.4424960789804995,-0.4728685886457081,-0.5371104254997372
BEAMAEY011,LuxeBeauty Perfect Eyes,Beauty,Makeup,Eyes,LuxeBeauty,-0.27707005295263354,-0.2895978000028069,-0.3684899280697279
BEAMAEY012,PrettyYou Pro Eyes,Beauty,Makeup,Eyes,PrettyYou,-0.40049611904838917,-0.3797724813435755,-0.4873406883625743
BEAMALI001,GlowUp Essential Lips,Beauty,Makeup,Lips,GlowUp,-0.3322900559831517,-0.3582513100948607,-0.4754085116356835
BEAMALI002,RadiantSkin Pure Lips,Beauty,Makeup,Lips,RadiantSkin,-0.4375824346430381,-0.41921173182198945,-0.4730534767553761
BEAMALI003,LuxeBeauty Pro Lips,Beauty,Makeup,Lips,LuxeBeauty,-0.4064626871724495,-0.4347926702825973,-0.5276902859785075
BEAMALI004,RadiantSkin Luxe Lips,Beauty,Makeup,Lips,RadiantSkin,-0.27496420537943583,-0.24908736000522616,-0.43301788379015044
BEAMALI005,PrettyYou Radiant Lips,Beauty,Makeup,Lips,PrettyYou,-0.33919255636196655,-0.3621465447100128,-0.45264317445937874
BEAMALI006,LuxeBeauty Luxe Lips,Beauty,Makeup,Lips,LuxeBeauty,-0.4333707394966426,-0.41405054595691304,-0.4754085116356835
BEAMALI007,LuxeBeauty Essential Lips,Beauty,Makeup,Lips,LuxeBeauty,-0.33556581887479264,-0.3721767738440291,-0.4311338558859045
BEAMALI008,BeautyBasics Pro Lips,Beauty,Makeup,Lips,BeautyBasics,-0.27484721384759153,-0.2930061302910649,-0.3579707722710216
BEAMALI009,LuxeBeauty Pure Lips,Beauty,Makeup,Lips,LuxeBeauty,-0.2726243747425494,-0.26398663240818254,-0.3860741885093565
BEAMALI010,BeautyBasics Pro Lips,Beauty,Makeup,Lips,BeautyBasics,-0.31602823305679145,-0.3015756464443992,-0.3816781233994493
BEAMALI011,BeautyBasics Pro Lips,Beauty,Makeup,Lips,BeautyBasics,-0.43208383264635514,-0.4025596038422147,-0.5041399371754336
BEAMALI012,GlowUp Essential Lips,Beauty,Makeup,Lips,GlowUp,-0.41406713674233014,-0.41755625711054983,-0.4915797511471276
GROSNCH001,FreshPick Gourmet Chips,Groceries,Snacks,Chips,FreshPick,-0.716256263496204,-0.7063879038240699,-0.5795010533452702
GROSNCH002,TastyBites Natural Chips,Groceries,Snacks,Chips,TastyBites,-0.7256155860437494,-0.7293697880534667,-0.5997543533159138
GROSNCH003,TastyBites Premium Chips,Groceries,Snacks,Chips,TastyBites,-0.695314779296071,-0.6986948154591448,-0.5564217115182578
GROSNCH004,MarketEssentials Gourmet Chips,Groceries,Snacks,Chips,MarketEssentials,-0.6987075337195562,-0.6896383949789164,-0.5542236789633043
GROSNCH005,PantryBasics Gourmet Chips,Groceries,Snacks,Chips,PantryBasics,-0.6939108809139393,-0.6866195881521736,-0.5655278463887797
GROSNCH006,GoodEats Organic Chips,Groceries,Snacks,Chips,GoodEats,-0.7153203312414494,-0.7094067106508127,-0.5732209603311172
GROSNCH007,PantryBasics Organic Chips,Groceries,Snacks,Chips,PantryBasics,-0.7005793982290653,-0.7059983803625548,-0.561602788254934
GROSNCH008,TastyBites Organic Chips,Groceries,Snacks,Chips,TastyBites,-0.7113426191587425,-0.7012267179589936,-0.565370844063426
GROSNCH009,GoodEats Premium Chips,Groceries,Snacks,Chips,GoodEats,-0.7348579170594506,-0.7391078745913466,-0.6077614719089589
GROSNCH010,GoodEats Fresh Chips,Groceries,Snacks,Chips,GoodEats,-0.7029192288659517,-0.7074590933432368,-0.5600327650013958
GROSNCH011,PantryBasics Classic Chips,Groceries,Snacks,Chips,PantryBasics,-0.7132144836682517,-0.7071669507471003,-0.5708659254508097
GROSNCH012,TastyBites Fresh Chips,Groceries,Snacks,Chips,TastyBites,-0.7114596106905869,-0.7097962341123281,-0.5749479859100093
GROSNCH013,GoodEats Organic Chips,Groceries,Snacks,Chips,GoodEats,-0.72292478081133,-0.718073607669526,-0.5876651742636692
GROSNCH014,TastyBites Organic Chips,Groceries,Snacks,Chips,TastyBites,-0.6960167284871369,-0.6886645863251285,-0.5573637254703807
GROSNCH015,MarketEssentials Classic Chips,Groceries,Snacks,Chips,MarketEssentials,-0.7293593150627675,-0.7360890677646038,-0.5964573044834834
GROSNCH016,PantryBasics Fresh Chips,Groceries,Snacks,Chips,PantryBasics,-0.7252646114482164,-0.715152181708162,-0.5867231603115463
GROSNCH017,TastyBites Classic Chips,Groceries,Snacks,Chips,TastyBites,-0.7321671118270312,-0.7257666960344511,-0.6005393649426829
GROSNCH018,GoodEats Fresh Chips,Groceries,Snacks,Chips,GoodEats,-0.7272534674895699,-0.7217740805539203,-0.592375244024284
GROSNCH019,GoodEats Gourmet Chips,Groceries,Snacks,Chips,GoodEats,-0.7080668562671016,-0.7095040915161916,-0.5812280789241623
GROSNCH020,TastyBites Classic Chips,Groceries,Snacks,Chips,TastyBites,-0.7002284236335324,-0.7094067106508127,-0.5639578231352415
GROSNCH021,PantryBasics Organic Chips,Groceries,Snacks,Chips,PantryBasics,-0.7012813474201313,-0.6945074382478564,-0.5785590393931472
GROSNCH022,TastyBites Organic Chips,Groceries,Snacks,Chips,TastyBites,-0.7273704590214142,-0.7281038368035424,-0.5840541207805312
GROSNCH023,MarketEssentials Premium Chips,Groceries,Snacks,Chips,MarketEssentials,-0.7215208824291983,-0.7235269361307388,-0.5952012858806529
GROSNCH024,GoodEats Fresh Chips,Groceries,Snacks,Chips,GoodEats,-0.6957827454234483,-0.6973314833438417,-0.5474725789730898
GROSNCH025,TastyBites Premium Chips,Groceries,Snacks,Chips,TastyBites,-0.715905288900671,-0.7069721890163427,-0.5765180091635475
GROSNCO001,TastyBites Premium Cookies,Groceries,Snacks,Cookies,TastyBites,-0.7091197800537006,-0.7094067106508127,-0.5773030207903167
GROSNCO002,MarketEssentials Premium Cookies,Groceries,Snacks,Cookies,MarketEssentials,-0.7043231272480835,-0.7003502901705845,-0.5821700928762853
GROSNCO003,PantryBasics Fresh Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.7202339755789108,-0.7261562194959663,-0.579658055670624
GROSNCO004,GoodEats Gourmet Cookies,Groceries,Snacks,Cookies,GoodEats,-0.7093537631173892,-0.7049271908433881,-0.5752619905607169
GROSNCO005,PantryBasics Classic Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.7338049932728516,-0.7313174053610427,-0.5988123393637909
GROSNCO006,FreshPick Organic Cookies,Groceries,Snacks,Cookies,FreshPick,-0.7106406699676766,-0.7056088569010396,-0.5736919673071788
GROSNCO007,GoodEats Fresh Cookies,Groceries,Snacks,Cookies,GoodEats,-0.6991754998469335,-0.6906122036327045,-0.5703949184747482
GROSNCO008,FreshPick Classic Cookies,Groceries,Snacks,Cookies,FreshPick,-0.7135654582637846,-0.7206055101693748,-0.5892351975172074
GROSNCO009,FreshPick Classic Cookies,Groceries,Snacks,Cookies,FreshPick,-0.7211699078336653,-0.7159312286311924,-0.5809140742734547
GROSNCO010,TastyBites Fresh Cookies,Groceries,Snacks,Cookies,TastyBites,-0.6999944405698437,-0.6997660049783117,-0.5647428347620105
GROSNCO011,PantryBasics Classic Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.7299442727219893,-0.7295645497842244,-0.5997543533159138
GROSNCO012,FreshPick Fresh Cookies,Groceries,Snacks,Cookies,FreshPick,-0.7326350779544085,-0.7295645497842244,-0.6046214254018825
GROSNCO013,PantryBasics Premium Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.7024512627385744,-0.69178077401725,-0.5548516882647195
GROSNCO014,MarketEssentials Premium Cookies,Groceries,Snacks,Cookies,MarketEssentials,-0.7067799494168142,-0.7024926692089181,-0.5741629742832401
GROSNCO015,MarketEssentials Organic Cookies,Groceries,Snacks,Cookies,MarketEssentials,-0.700111432101688,-0.700545051901342,-0.5752619905607169
GROSNCO016,PantryBasics Premium Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.6975376184011131,-0.6945074382478564,-0.5656848487141335
GROSNCO017,MarketEssentials Classic Cookies,Groceries,Snacks,Cookies,MarketEssentials,-0.7093537631173892,-0.7106726619007371,-0.5826410998523467
GROSNCO018,PantryBasics Natural Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.7211699078336653,-0.7282985985342999,-0.5975563207609602
GROSNCO019,GoodEats Classic Cookies,Groceries,Snacks,Cookies,GoodEats,-0.697888592996646,-0.6960655320939172,-0.5691388998719177
GROSNCO020,TastyBites Premium Cookies,Groceries,Snacks,Cookies,TastyBites,-0.7228077892794859,-0.7256693151690724,-0.5793440510199165
GROSNCO021,FreshPick Premium Cookies,Groceries,Snacks,Cookies,FreshPick,-0.7167242296235812,-0.7088224254585399,-0.5740059719578863
GROSNCO022,MarketEssentials Organic Cookies,Groceries,Snacks,Cookies,MarketEssentials,-0.7280724082124801,-0.727324789880512,-0.5881361812397307
GROSNCO023,PantryBasics Gourmet Cookies,Groceries,Snacks,Cookies,PantryBasics,-0.7142674074548505,-0.7208976527655111,-0.5886071882157922
GROSNNU001,TastyBites Gourmet Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7028022373341074,-0.7026874309396756,-0.5681968859197948
GROSNNU002,GoodEats Premium Nuts,Groceries,Snacks,Nuts,GoodEats,-0.7026852458022631,-0.7085302828624035,-0.5611317812788725
GROSNNU003,MarketEssentials Organic Nuts,Groceries,Snacks,Nuts,MarketEssentials,-0.7083008393307904,-0.7017136222858875,-0.5827981021777006
GROSNNU004,MarketEssentials Premium Nuts,Groceries,Snacks,Nuts,MarketEssentials,-0.7060780002257483,-0.7134967069967224,-0.5600327650013958
GROSNNU005,FreshPick Organic Nuts,Groceries,Snacks,Nuts,FreshPick,-0.7341559678683847,-0.7364785912261191,-0.6049354300525901
GROSNNU006,GoodEats Natural Nuts,Groceries,Snacks,Nuts,GoodEats,-0.7252646114482164,-0.7282012176689211,-0.5827981021777006
GROSNNU007,TastyBites Classic Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7240946961297733,-0.7235269361307388,-0.5846821300819465
GROSNNU008,FreshPick Premium Nuts,Groceries,Snacks,Nuts,FreshPick,-0.700462406697221,-0.6992791006514175,-0.576989016139609
GROSNNU009,GoodEats Gourmet Nuts,Groceries,Snacks,Nuts,GoodEats,-0.7352088916549835,-0.727324789880512,-0.6102735091146202
GROSNNU010,TastyBites Premium Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7302952473175222,-0.7302462158418759,-0.5959862975074219
GROSNNU011,TastyBites Gourmet Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7205849501744437,-0.727811694207406,-0.5777740277663782
GROSNNU012,PantryBasics Natural Nuts,Groceries,Snacks,Nuts,PantryBasics,-0.7058440171620597,-0.7030769544011908,-0.5595617580253343
GROSNNU013,PantryBasics Fresh Nuts,Groceries,Snacks,Nuts,PantryBasics,-0.6929749486591846,-0.6934362487286896,-0.5702379161493945
GROSNNU014,GoodEats Premium Nuts,Groceries,Snacks,Nuts,GoodEats,-0.7246796537889949,-0.7146652773812681,-0.5859381486847771
GROSNNU015,TastyBites Fresh Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7247966453208392,-0.7285907411304363,-0.5876651742636692
GROSNNU016,PantryBasics Gourmet Nuts,Groceries,Snacks,Nuts,PantryBasics,-0.710406686903988,-0.6994738623821752,-0.5768320138142552
GROSNNU017,GoodEats Organic Nuts,Groceries,Snacks,Nuts,GoodEats,-0.7084178308626347,-0.7147626582466468,-0.5776170254410243
GROSNNU018,FreshPick Gourmet Nuts,Groceries,Snacks,Nuts,FreshPick,-0.7297102896583005,-0.7323885948802095,-0.6016383812201597
GROSNNU019,MarketEssentials Premium Nuts,Groceries,Snacks,Nuts,MarketEssentials,-0.6970696522737357,-0.6950917234401293,-0.5605037719774573
GROSNNU020,TastyBites Gourmet Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7314651626359653,-0.7262536003613451,-0.590648218445392
GROSNNU021,TastyBites Gourmet Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7336880017410073,-0.7314147862264215,-0.5961432998327757
GROSNNU022,TastyBites Premium Nuts,Groceries,Snacks,Nuts,TastyBites,-0.7329860525499414,-0.731706928822558,-0.6003823626173291
GROSNNU023,GoodEats Classic Nuts,Groceries,Snacks,Nuts,GoodEats,-0.729125331999079,-0.7216766996885416,-0.5862521533354847
GROBESO001,GoodEats Fresh Soda,Groceries,Beverages,Soda,GoodEats,-0.7054930425665267,-0.705900999497176,-0.5718079394029327
GROBESO002,MarketEssentials Natural Soda,Groceries,Beverages,Soda,MarketEssentials,-0.7064289748212812,-0.7139836113236163,-0.570708923125456
GROBESO003,FreshPick Fresh Soda,Groceries,Beverages,Soda,FreshPick,-0.7128635090727188,-0.7121333748814191,-0.5713369324268712
GROBESO004,FreshPick Fresh Soda,Groceries,Beverages,Soda,FreshPick,-0.7343899509320733,-0.7376471616106648,-0.5953582882060067
GROBESO005,PantryBasics Natural Soda,Groceries,Beverages,Soda,PantryBasics,-0.7246796537889949,-0.7262536003613451,-0.5980273277370217
GROBESO006,FreshPick Gourmet Soda,Groceries,Beverages,Soda,FreshPick,-0.7013983389519756,-0.7062905229586911,-0.566155855690195
GROBESO007,MarketEssentials Organic Soda,Groceries,Beverages,Soda,MarketEssentials,-0.6957827454234483,-0.6860353029599008,-0.5504556231548124
GROBESO008,FreshPick Fresh Soda,Groceries,Beverages,Soda,FreshPick,-0.7256155860437494,-0.7157364669004348,-0.5928462510003455
GROBESO009,TastyBites Fresh Soda,Groceries,Beverages,Soda,TastyBites,-0.7006963897609096,-0.7086276637277824,-0.5782450347424397
GROBESO010,PantryBasics Natural Soda,Groceries,Beverages,Soda,PantryBasics,-0.7150863481777607,-0.7129124218044496,-0.5714939347522251
GROBESO011,GoodEats Natural Soda,Groceries,Beverages,Soda,GoodEats,-0.7135654582637846,-0.7090171871892975,-0.5886071882157922
GROBESO012,GoodEats Natural Soda,Groceries,Beverages,Soda,GoodEats,-0.6983565591240233,-0.6909043462288408,-0.5666268626662565
GROBEJU001,PantryBasics Premium Juice,Groceries,Beverages,Juice,PantryBasics,-0.6916880418088971,-0.6897357758442952,-0.5648998370873645
GROBEJU002,GoodEats Premium Juice,Groceries,Beverages,Juice,GoodEats,-0.7233927469387074,-0.720508129303996,-0.5832691091537621
GROBEJU003,MarketEssentials Organic Juice,Groceries,Beverages,Juice,MarketEssentials,-0.7071309240123471,-0.707848616804752,-0.565213841738072
GROBEJU004,FreshPick Organic Juice,Groceries,Beverages,Juice,FreshPick,-0.6940278724457836,-0.7003502901705845,-0.5579917347717961
GROBEJU005,FreshPick Fresh Juice,Groceries,Beverages,Juice,FreshPick,-0.7043231272480835,-0.7066800464202063,-0.5622307975563493
GROBEJU006,MarketEssentials Gourmet Juice,Groceries,Beverages,Juice,MarketEssentials,-0.6967186776782028,-0.7002529093052056,-0.5509266301308738
GROBEJU007,GoodEats Gourmet Juice,Groceries,Beverages,Juice,GoodEats,-0.6908691010859869,-0.6962602938246748,-0.5656848487141335
GROBEJU008,GoodEats Fresh Juice,Groceries,Beverages,Juice,GoodEats,-0.7281893997443244,-0.7241112213230116,-0.5864091556608385
GROBEJU009,FreshPick Natural Juice,Groceries,Beverages,Juice,FreshPick,-0.7297102896583005,-0.7262536003613451,-0.5972423161102527
GROBEJU010,PantryBasics Fresh Juice,Groceries,Beverages,Juice,PantryBasics,-0.7328690610180971,-0.7264483620921027,-0.5919042370482225
GROBEJU011,MarketEssentials Premium Juice,Groceries,Beverages,Juice,MarketEssentials,-0.7132144836682517,-0.7133019452659648,-0.567882881269087
GROBEJU012,MarketEssentials Fresh Juice,Groceries,Beverages,Juice,MarketEssentials,-0.6908691010859869,-0.6862300646906585,-0.5509266301308738
GROBEJU013,FreshPick Fresh Juice,Groceries,Beverages,Juice,FreshPick,-0.7290083404672347,-0.7287855028611939,-0.5876651742636692
GROBEJU014,GoodEats Classic Juice,Groceries,Beverages,Juice,GoodEats,-0.7292423235309232,-0.7267405046882391,-0.6055634393540054
GROBECO001,GoodEats Classic Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7121615598816529,-0.702979573535812,-0.5725929510297019
GROBECO002,MarketEssentials Organic Coffee,Groceries,Beverages,Coffee,MarketEssentials,-0.7331030440817857,-0.7366733529568766,-0.595044283555299
GROBECO003,GoodEats Natural Coffee,Groceries,Beverages,Coffee,GoodEats,-0.6967186776782028,-0.6943126765170988,-0.5531246626858275
GROBECO004,GoodEats Fresh Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7036211780570176,-0.7027848118050545,-0.5736919673071788
GROBECO005,TastyBites Fresh Coffee,Groceries,Beverages,Coffee,TastyBites,-0.6983565591240233,-0.7000581475744481,-0.5645858324366567
GROBECO006,FreshPick Natural Coffee,Groceries,Beverages,Coffee,FreshPick,-0.713682449795629,-0.7154443243042984,-0.571650937077579
GROBECO007,GoodEats Premium Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7286573658717017,-0.7216766996885416,-0.590648218445392
GROBECO008,GoodEats Gourmet Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7321671118270312,-0.7364785912261191,-0.6036794114497595
GROBECO009,PantryBasics Gourmet Coffee,Groceries,Beverages,Coffee,PantryBasics,-0.7205849501744437,-0.7144705156505103,-0.5876651742636692
GROBECO010,MarketEssentials Fresh Coffee,Groceries,Beverages,Coffee,MarketEssentials,-0.7064289748212812,-0.7079459976701307,-0.56882489522121
GROBECO011,FreshPick Premium Coffee,Groceries,Beverages,Coffee,FreshPick,-0.6975376184011131,-0.6854510177676281,-0.5633298138338262
GROBECO012,MarketEssentials Natural Coffee,Groceries,Beverages,Coffee,MarketEssentials,-0.7071309240123471,-0.7021031457474027,-0.5818560882255777
GROBECO013,MarketEssentials Fresh Coffee,Groceries,Beverages,Coffee,MarketEssentials,-0.7216378739610426,-0.7279090750727848,-0.5835831138044697
GROBECO014,GoodEats Gourmet Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7286573658717017,-0.7318043096879367,-0.5876651742636692
GROBECO015,GoodEats Organic Coffee,Groceries,Beverages,Coffee,GoodEats,-0.6976546099329574,-0.6930467252671745,-0.5686678928958562
GROBECO016,GoodEats Fresh Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7043231272480835,-0.7069721890163427,-0.5694529045226254
GROBECO017,GoodEats Premium Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7269024928940369,-0.7287855028611939,-0.6028943998229904
GROBECO018,MarketEssentials Gourmet Coffee,Groceries,Beverages,Coffee,MarketEssentials,-0.7063119832894369,-0.6971367216130839,-0.5608177766281649
GROBECO019,GoodEats Fresh Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7010473643564427,-0.6959681512285385,-0.5587767463985652
GROBECO020,FreshPick Premium Coffee,Groceries,Beverages,Coffee,FreshPick,-0.7246796537889949,-0.7201186058424807,-0.5821700928762853
GROBECO021,GoodEats Fresh Coffee,Groceries,Beverages,Coffee,GoodEats,-0.7106406699676766,-0.7101857575738432,-0.5856241440340695
GROBECO022,TastyBites Natural Coffee,Groceries,Beverages,Coffee,TastyBites,-0.7153203312414494,-0.7129124218044496,-0.5725929510297019
GROBECO023,PantryBasics Premium Coffee,Groceries,Beverages,Coffee,PantryBasics,-0.7190640602604677,-0.7247928873806632,-0.5743199766085939
GROPAPA001,TastyBites Natural Pasta,Groceries,Pantry,Pasta,TastyBites,-0.7170752042191142,-0.7110621853622524,-0.593317257976407
GROPAPA002,GoodEats Premium Pasta,Groceries,Pantry,Pasta,GoodEats,-0.6939108809139393,-0.6842824473830824,-0.5648998370873645
GROPAPA003,PantryBasics Premium Pasta,Groceries,Pantry,Pasta,PantryBasics,-0.7231587638750188,-0.7170997990157381,-0.5804430672973931
GROPAPA004,PantryBasics Natural Pasta,Groceries,Pantry,Pasta,PantryBasics,-0.6991754998469335,-0.6875933968059617,-0.576989016139609
GROPAPA005,MarketEssentials Fresh Pasta,Groceries,Pantry,Pasta,MarketEssentials,-0.7028022373341074,-0.6944100573824775,-0.5730639580057634
GROPAPA006,GoodEats Gourmet Pasta,Groceries,Pantry,Pasta,GoodEats,-0.7236267300023961,-0.7290776454573303,-0.5816990859002238
GROPAPA007,FreshPick Gourmet Pasta,Groceries,Pantry,Pasta,FreshPick,-0.7039721526525506,-0.7109648044968735,-0.5681968859197948
GROPAPA008,PantryBasics Natural Pasta,Groceries,Pantry,Pasta,PantryBasics,-0.7254985945119051,-0.7245981256499056,-0.6019523858708674
GROPAPA009,GoodEats Fresh Pasta,Groceries,Pantry,Pasta,GoodEats,-0.7226907977476414,-0.724890268246042,-0.5867231603115463
GROPAPA010,MarketEssentials Classic Pasta,Groceries,Pantry,Pasta,MarketEssentials,-0.7228077892794859,-0.7293697880534667,-0.5835831138044697
GROPAPA011,FreshPick Gourmet Pasta,Groceries,Pantry,Pasta,FreshPick,-0.6946128301050051,-0.68934625238278,-0.5499846161787509
GROPAPA012,PantryBasics Gourmet Pasta,Groceries,Pantry,Pasta,PantryBasics,-0.7091197800537006,-0.7139836113236163,-0.5650568394127182
GROPAPA013,MarketEssentials Classic Pasta,Groceries,Pantry,Pasta,MarketEssentials,-0.7331030440817857,-0.726837885553618,-0.6047784277272362
GROPAPA014,MarketEssentials Natural Pasta,Groceries,Pantry,Pasta,MarketEssentials,-0.7352088916549835,-0.7258640768998299,-0.6002253602919753
GROPACA001,PantryBasics Premium Canned Goods,Groceries,Pantry,Canned Goods,PantryBasics,-0.6968356692100471,-0.7050245717087668,-0.5612887836042264
GROPACA002,FreshPick Natural Canned Goods,Groceries,Pantry,Canned Goods,FreshPick,-0.6980055845284903,-0.7049271908433881,-0.5603467696521035
GROPACA003,PantryBasics Classic Canned Goods,Groceries,Pantry,Canned Goods,PantryBasics,-0.7324010948907199,-0.7282012176689211,-0.5908052207707457
GROPACA004,TastyBites Classic Canned Goods,Groceries,Pantry,Canned Goods,TastyBites,-0.6980055845284903,-0.6949943425747503,-0.5531246626858275
GROPACA005,TastyBites Premium Canned Goods,Groceries,Pantry,Canned Goods,TastyBites,-0.7126295260090301,-0.7147626582466468,-0.5799720603213318
GROPACA006,MarketEssentials Fresh Canned Goods,Groceries,Pantry,Canned Goods,MarketEssentials,-0.7164902465598926,-0.7131071835352071,-0.5760470021874861
GROPACA007,GoodEats Organic Canned Goods,Groceries,Pantry,Canned Goods,GoodEats,-0.6950807962323824,-0.6911964888249772,-0.561602788254934
GROPACA008,TastyBites Fresh Canned Goods,Groceries,Pantry,Canned Goods,TastyBites,-0.7073649070760358,-0.7017136222858875,-0.5705519208001022
GROPACA009,GoodEats Organic Canned Goods,Groceries,Pantry,Canned Goods,GoodEats,-0.7257325775755937,-0.7311226436302851,-0.5915902323975148
GROPACA010,FreshPick Organic Canned Goods,Groceries,Pantry,Canned Goods,FreshPick,-0.7188300771967789,-0.7145678965158891,-0.5849961347326542
GROPACA011,FreshPick Classic Canned Goods,Groceries,Pantry,Canned Goods,FreshPick,-0.692389990999963,-0.6853536369022493,-0.554380681288658
GROPACA012,PantryBasics Natural Canned Goods,Groceries,Pantry,Canned Goods,PantryBasics,-0.7130974921364074,-0.720021224977102,-0.5757329975367784
GROPACA013,GoodEats Premium Canned Goods,Groceries,Pantry,Canned Goods,GoodEats,-0.7249136368526835,-0.7239164595922539,-0.594102269603176
GROPACA014,MarketEssentials Natural Canned Goods,Groceries,Pantry,Canned Goods,MarketEssentials,-0.7347409255276062,-0.7367707338222556,-0.6082324788850204
GROPACA015,MarketEssentials Natural Canned Goods,Groceries,Pantry,Canned Goods,MarketEssentials,-0.6914540587452085,-0.6903200610365681,-0.5609747789535188
GROPACA016,FreshPick Gourmet Canned Goods,Groceries,Pantry,Canned Goods,FreshPick,-0.7276044420851028,-0.7298566923803607,-0.5915902323975148
GROPABA001,MarketEssentials Fresh Baking,Groceries,Pantry,Baking,MarketEssentials,-0.7271364759577256,-0.7341414504570279,-0.5930032533256993
GROPABA002,PantryBasics Natural Baking,Groceries,Pantry,Baking,PantryBasics,-0.736495798505271,-0.7422240622834684,-0.6083894812103742
GROPABA003,PantryBasics Fresh Baking,Groceries,Pantry,Baking,PantryBasics,-0.7318161372314983,-0.7252797917075571,-0.6014813788948059
